age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
39,Private,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,0,0,0,True,False,0.05359246315878359,0.05359246315878359
41,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.028041818038457362,0.028041818038457362
66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,1,1,1,True,False,0.9954395212153478,0.9954395212153478
50,Private,Preschool,10,Married-AF-spouse,Armed-Forces,Unmarried,White,Female,0,0,50,Trinadad&Tobago,0,0,1,True,True,0.2631804246584896,0.5283597574131779
30,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,0,1,1,False,False,0.7267251295246823,0.7267251295246823
54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9474509291964893,0.9474509291964893
55,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,35,Greece,1,1,1,True,False,0.9897903640538224,0.9897903640538224
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8644683317892715,0.8644683317892715
19,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,0,0,0,True,False,0.005402376969003548,0.005402376969003548
68,Private,Some-college,10,Widowed,Adm-clerical,Wife,White,Male,0,0,40,United-States,0,0,1,True,True,0.4037755014078478,0.8321975019979659
29,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,99999,0,60,United-States,1,1,1,True,False,0.9947227136860133,0.9947227136860133
30,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.08079924153615091,0.08079924153615091
58,Private,7th-8th,4,Widowed,Farming-fishing,Other-relative,White,Female,0,0,45,Guatemala,0,0,0,True,False,0.03765123743742185,0.03765123743742185
26,Without-pay,Bachelors,13,Separated,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0,0,1,True,True,0.004435821509916773,0.5563926208936232
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,United-States,0,0,0,True,False,0.010191345696729906,0.010191345696729906
52,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9284902487333349,0.9284902487333349
20,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,0,0,0,True,False,0.002756676793943391,0.002756676793943391
33,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,32,United-States,0,0,0,True,False,0.008799433243818258,0.008799433243818258
33,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,0,0,True,False,0.011152673885264367,0.011152673885264367
45,Private,10th,9,Married-AF-spouse,Transport-moving,Unmarried,White,Male,0,0,45,United-States,0,0,1,True,True,0.09347534369811104,0.5306253512671527
42,Private,Masters,14,Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Male,0,0,45,France,1,1,0,True,True,0.861079116916579,0.4404044999139667
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,England,1,0,0,False,False,0.0612340471921985,0.0612340471921985
45,Federal-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,1,1,1,True,False,0.516668848667566,0.516668848667566
42,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,0,1,1,False,False,0.7399771773271023,0.7399771773271023
53,Private,12th,8,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,0,0,56,Dominican-Republic,0,1,1,False,False,0.5255561625632291,0.5255561625632291
57,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,1,1,False,False,0.9459603739411664,0.9459603739411664
33,Federal-gov,5th-6th,10,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,40,Iran,0,0,1,True,True,0.12756672522235515,0.5200716830113857
30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8273971645051635,0.8273971645051635
35,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,50,Laos,1,1,0,True,True,0.8693552541046697,0.22080063393310212
33,Local-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,1138,40,United-States,0,0,0,True,False,0.00907861713922362,0.00907861713922362
36,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37,Philippines,1,1,0,True,True,0.5279597969775918,0.45385046535152274
36,State-gov,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2001,45,Philippines,1,1,0,True,True,0.8950486646943269,0.3645549599668376
46,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,2042,44,Philippines,1,1,0,True,True,0.9867684184004885,0.4093202310192565
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0,0,0,True,False,0.0019441854292190804,0.0019441854292190804
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,1,1,1,True,False,0.9939246969816834,0.9939246969816834
90,Private,Assoc-voc,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1672,50,United-States,1,1,0,True,True,0.812020907679982,0.21950036085693753
31,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,56,United-States,1,1,1,True,False,0.9967721085983242,0.9967721085983242
39,Private,Some-college,9,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,51,United-States,1,1,0,True,True,0.6605052767370426,0.33836079657962476
36,Private,7th-8th,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,South,1,1,0,True,True,0.7800308209160572,0.4944595057803989
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,0,1,1,False,False,0.5062539071230269,0.5062539071230269
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,0,1,1,False,False,0.5769667811035276,0.5769667811035276
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,60,Japan,0,1,1,False,False,0.9286805758060525,0.9286805758060525
28,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,55,France,0,0,1,True,True,0.22203618697393246,0.5358936150681989
36,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.26849162962770307,0.26849162962770307
44,Private,Bachelors,15,Divorced,Exec-managerial,Husband,White,Male,0,1741,40,Thailand,1,1,0,True,True,0.9925871754031634,0.44854463757711965
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,United-States,1,1,1,True,False,0.9812311322223436,0.9812311322223436
38,Without-pay,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,Poland,1,1,0,True,True,0.6780896929571547,0.14447161138583406
57,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,26,United-States,0,0,0,True,False,0.037149200622331596,0.037149200622331596
33,Private,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,0,0,0,True,False,0.013569963217745,0.013569963217745
53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,0,1,1,False,False,0.8433243157748462,0.8433243157748462
27,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,1,1,1,True,False,0.991754920174661,0.991754920174661
37,Local-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.27345785484167057,0.27345785484167057
17,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.001829387575382831,0.001829387575382831
32,Private,Some-college,10,Married-AF-spouse,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,0,0,1,True,True,0.38370325622254603,0.7931063066534607
39,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,0,1,1,False,False,0.6871752602803425,0.6871752602803425
33,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,0,0,0,True,False,0.04699201591379297,0.04699201591379297
56,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.03251668306396539,0.03251668306396539
33,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,1,1,1,True,False,0.9927931578282463,0.9927931578282463
31,Local-gov,HS-grad,9,Married-spouse-absent,Protective-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.6902599730627662,0.4014966349634449
26,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.5602651832347247,0.5602651832347247
31,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50,United-States,1,1,1,True,False,0.9963659595214397,0.9963659595214397
35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,0,0,False,False,0.3988118956862941,0.3988118956862941
40,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,0,1,True,True,0.4715972315747535,0.7942322183135906
45,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,0,0,True,False,0.38022078636919915,0.38022078636919915
55,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,0,0,0,True,False,0.006806427922394674,0.006806427922394674
62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8364569044463233,0.8364569044463233
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.0046467133976666975,0.0046467133976666975
52,Private,11th,7,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,18,United-States,0,0,0,True,False,0.0061201978407245715,0.0061201978407245715
46,Federal-gov,HS-grad,9,Married-AF-spouse,Handlers-cleaners,Husband,Black,Female,0,0,78,Canada,1,1,0,True,True,0.9789881126712495,0.4291005636518888
40,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.14471552805732033,0.14471552805732033
35,Self-emp-not-inc,7th-8th,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,213,40,India,1,1,0,True,True,0.716283672673486,0.41358165277618714
43,Federal-gov,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,1,1,0,True,True,0.8742259178081602,0.2846311119651539
53,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,0,1,1,False,False,0.5191513934661919,0.5191513934661919
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9379443155697309,0.9379443155697309
34,Private,Bachelors,13,Divorced,Other-service,Wife,White,Female,0,0,15,United-States,0,0,1,True,True,0.037640912629731994,0.783974593684647
27,Private,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,0,0,0,True,False,0.007592624312376445,0.007592624312376445
36,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,1,1,1,True,False,0.8860627937459185,0.8860627937459185
19,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,Guatemala,0,0,1,True,True,0.4679224093180583,0.5593245020224784
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,1,0,0,False,False,0.09564411480998877,0.09564411480998877
33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.43320282747190964,0.43320282747190964
27,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,1,1,False,False,0.7814530940865504,0.7814530940865504
41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.8070458651719904,0.8070458651719904
47,Private,HS-grad,8,Widowed,Tech-support,Not-in-family,White,Male,0,0,41,Ireland,0,0,1,True,True,0.10048791886998742,0.5252118024573862
34,Local-gov,Bachelors,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,1,1,0,True,True,0.9399880795477572,0.3226135214893867
26,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Other,Female,0,0,60,Jamaica,0,0,0,True,False,0.028226596240472746,0.028226596240472746
34,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5162383292481197,0.5162383292481197
39,Self-emp-not-inc,12th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4416,0,50,Philippines,1,1,0,True,True,0.8302231400124641,0.46980461036564286
37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.30998755783102044,0.30998755783102044
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.49556561372971414,0.49556561372971414
28,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,24,United-States,0,0,0,True,False,0.03403734103027737,0.03403734103027737
40,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.7207079486482718,0.7207079486482718
35,Private,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,United-States,0,0,0,True,False,0.006376540572327509,0.006376540572327509
46,Private,10th,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,England,0,0,1,True,True,0.24801732109300687,0.591705063605234
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1,1,1,True,False,0.9803745991811308,0.9803745991811308
45,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0,3004,35,United-States,1,1,1,True,False,0.917716856836614,0.917716856836614
56,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.23286313111856877,0.23286313111856877
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.8146799257708488,0.8146799257708488
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.7519405374128075,0.7519405374128075
27,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.056347858294463087,0.056347858294463087
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.004984921186925833,0.004984921186925833
47,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.051300979086276836,0.051300979086276836
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,1,1,False,False,0.5021991223538921,0.5021991223538921
44,Private,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,0,0,True,False,0.034640645264960836,0.034640645264960836
38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411,0,40,United-States,0,0,0,True,False,0.10745234009641746,0.10745234009641746
35,Local-gov,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.5035338026258138,0.2697269636802141
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9006839334736593,0.9006839334736593
31,Private,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,Canada,1,1,0,True,True,0.8252150387950695,0.329531821036242
34,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0,0,0,True,False,0.03480966417787699,0.03480966417787699
19,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.00413990808582122,0.00413990808582122
56,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.08911028290466176,0.08911028290466176
50,State-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0,0,True,False,0.02501670446392331,0.02501670446392331
62,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.8308596487980249,0.8308596487980249
37,Self-emp-inc,12th,10,Married-spouse-absent,Transport-moving,Husband,White,Male,0,0,50,United-States,1,1,0,True,True,0.7133915254632515,0.3412022721823078
28,Private,12th,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,37,China,1,1,0,True,True,0.7978487229163898,0.36119845885233576
49,State-gov,1st-4th,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,50,Yugoslavia,1,1,0,True,True,0.8676520498253582,0.47595711517174416
29,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0,0,0,True,False,0.033990610680128694,0.033990610680128694
35,Private,12th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Ecuador,1,1,0,True,True,0.7462936642901122,0.4740472424341564
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6183534296467593,0.6183534296467593
32,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,0,0,0,True,False,0.011688813957947878,0.011688813957947878
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0033567917032710864,0.0033567917032710864
31,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.10153644317264596,0.10153644317264596
24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.3859480824815765,0.3859480824815765
41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,1,1,False,False,0.8970756556077063,0.8970756556077063
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9962217883509633,0.9962217883509633
19,Private,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,62,Poland,0,0,1,True,True,0.04538910187143181,0.5446245473110966
40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1980,30,United-States,0,0,1,True,True,0.175406449696341,0.747620236702105
28,Self-emp-not-inc,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0,1,True,True,0.37792934031325537,0.6127348697908162
58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9483828539244378,0.9483828539244378
20,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,16,United-States,0,0,0,True,False,0.004345130253990228,0.004345130253990228
57,Private,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,10,United-States,0,0,0,True,False,0.09396389363078572,0.09396389363078572
57,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.7958662909136182,0.7958662909136182
22,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,0,0,True,False,0.04432330259277929,0.04432330259277929
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,50,United-States,1,1,1,True,False,0.994015090822879,0.994015090822879
44,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,0,1,1,False,False,0.5440520952938054,0.5440520952938054
48,State-gov,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,8614,0,40,United-States,1,1,1,True,False,0.9812445480250142,0.9812445480250142
57,Private,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,0,0,0,True,False,0.16907951417499723,0.16907951417499723
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1,1,1,True,False,0.9937347313546044,0.9937347313546044
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Philippines,1,1,0,True,True,0.5388222150974892,0.41453288853548653
29,Private,5th-6th,3,Never-married,Other-service,Own-child,White,Female,0,0,40,El-Salvador,0,0,0,True,False,0.00565479355262269,0.00565479355262269
77,Local-gov,Prof-school,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,Ecuador,1,1,0,True,True,0.8948902498862864,0.40508912953064996
36,Self-emp-not-inc,Assoc-voc,12,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,62,United-States,0,0,1,True,True,0.31012242763144526,0.5318699287588738
74,Self-emp-inc,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,1,1,False,False,0.571593058727511,0.571593058727511
63,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.037062263736676836,0.037062263736676836
32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5560923776480649,0.5560923776480649
35,Private,12th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,Yugoslavia,1,1,0,True,True,0.6082052105340015,0.4955019951447268
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9056015560424427,0.9056015560424427
42,Federal-gov,Assoc-voc,11,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0,1,True,True,0.2076859532730292,0.7961539998727061
44,Private,Bachelors,14,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Cuba,1,1,0,True,True,0.8788542696943441,0.4774044149808361
47,State-gov,Doctorate,14,Never-married,Prof-specialty,Unmarried,White,Male,0,0,60,Taiwan,1,1,0,True,True,0.8567384979802887,0.3107869354866566
40,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Exec-managerial,Wife,Black,Male,0,0,50,United-States,0,0,1,True,True,0.422393271284119,0.8618963516480208
36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8740223436826842,0.8740223436826842
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,0,0,1,True,True,0.48976293119445924,0.687024266914841
41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.8062221601122942,0.8062221601122942
40,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.909491562875561,0.909491562875561
47,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,55,Taiwan,1,1,1,True,False,0.9916181192848592,0.9916181192848592
37,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,0,1,1,False,False,0.8330865423850237,0.8330865423850237
49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,1,1,1,True,False,0.7995068466773299,0.7995068466773299
33,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8217757576346787,0.8217757576346787
34,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,0,0,0,True,False,0.008318463723968737,0.008318463723968737
45,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,1,0,0,False,False,0.3376209902851006,0.3376209902851006
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.575147858552074,0.575147858552074
42,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.37722789770203496,0.37722789770203496
52,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.853057971479973,0.853057971479973
57,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,1,1,1,True,False,0.952256226810006,0.952256226810006
26,Private,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0,0,0,True,False,0.049508920492335656,0.049508920492335656
29,Private,Prof-school,14,Separated,Exec-managerial,Not-in-family,White,Female,0,0,43,Japan,0,0,1,True,True,0.08057562277240791,0.6027166394878056
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.004995147957122399,0.004995147957122399
25,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.032471531507254306,0.032471531507254306
25,Private,Some-college,11,Never-married,Other-service,Wife,Asian-Pac-Islander,Female,0,0,20,France,0,0,1,True,True,0.0021925229231857246,0.6536368993735654
50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.9439824454273895,0.9439824454273895
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1,1,1,True,False,0.9862434582567403,0.9862434582567403
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,Columbia,0,0,0,True,False,0.006879573805021805,0.006879573805021805
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,0,1,1,False,False,0.5829393172251589,0.5829393172251589
45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1,1,1,True,False,0.7218389591645796,0.7218389591645796
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,0,0,0,True,False,0.005387332113217734,0.005387332113217734
33,State-gov,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,1,0,0,False,False,0.007204038417303657,0.007204038417303657
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,1,1,1,True,False,0.9929724896073974,0.9929724896073974
49,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6842859406409243,0.6842859406409243
