age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
62,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.91290915,0.91290945
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,0,0,0,True,False,0.00040035346,0.00040036417
29,State-gov,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0014564827,0.0014565103
19,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0005539004,0.0005539109
50,Self-emp-inc,5th-6th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,61,United-States,1,1,0,True,True,0.85285944,0.4806272
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,0,1,True,True,0.2347989,0.59590834
48,Local-gov,5th-6th,8,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,United-States,1,1,0,True,True,0.9997142,0.39139158
29,State-gov,Masters,13,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,50,France,1,1,0,True,True,0.85812855,0.47035435
46,State-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.42930722,0.42930722
56,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.03508844,0.03508844
37,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,0,0,0,True,False,0.3612562,0.3612562
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0,0,True,False,0.00032319032,0.00032319032
53,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1,0,0,False,False,0.4975141,0.4975141
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,1,1,False,False,0.8527194,0.8527194
24,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,0,0,0,True,False,0.010734357,0.010734357
68,Private,9th,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,20,United-States,0,0,0,True,False,0.001842617,0.001842617
58,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,United-States,1,1,1,True,False,0.99982446,0.99982446
48,Private,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Wife,White,Female,0,0,30,United-States,1,1,0,True,True,0.7688768,0.2699828
47,Private,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1485,58,United-States,0,0,1,True,True,0.44929996,0.61366117
53,Federal-gov,Some-college,9,Married-spouse-absent,Tech-support,Husband,White,Male,4508,0,40,United-States,1,1,0,True,True,0.99730444,0.38186923
54,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0,0,0,True,False,0.14887209,0.14887209
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9242087,0.9242087
34,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1,1,1,True,False,0.7760821,0.7760821
61,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,0,0,0,True,False,0.121798396,0.121798396
23,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,Mexico,0,0,0,True,False,0.0013080911,0.0013080911
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.95962226,0.95962226
53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.9698977,0.9698977
47,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.99984396,0.99984396
46,State-gov,Masters,14,Widowed,Prof-specialty,Husband,White,Male,0,0,40,Japan,1,1,0,True,True,0.9082635,0.48362806
35,Private,Bachelors,13,Married-spouse-absent,Sales,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.8748076,0.37947178
59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,43,United-States,1,1,1,True,False,0.999846,0.999846
44,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,1,1,1,True,False,0.85533226,0.85533226
40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9998754,0.9998754
50,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,0,True,True,0.82084155,0.4896103
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.97393304,0.97393304
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9083273,0.9083273
55,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,52,United-States,0,1,1,False,False,0.8003808,0.8003808
27,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.15392108,0.15392108
41,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.03315038,0.03315038
30,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.099286534,0.099286534
50,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,1,1,True,False,0.93724984,0.93724984
32,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.58773506,0.58773506
40,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0,0,0,True,False,0.014415378,0.014415378
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.96392405,0.96392405
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.13652037,0.13652037
46,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.96191394,0.96191394
45,Private,Assoc-voc,11,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.72570986,0.19985218
38,Private,Bachelors,13,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.82981086,0.3810126
21,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,48,United-States,0,0,0,True,False,0.0011502418,0.0011502418
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,0,1,1,False,False,0.9038681,0.9038681
31,Private,Preschool,12,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,49,Portugal,1,1,0,True,True,0.65247566,0.41511533
54,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1,1,1,True,False,0.7403571,0.7403571
45,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0,0,0,True,False,0.06798447,0.06798447
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9237739,0.9237739
48,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.966266,0.966266
23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,2174,0,40,United-States,0,0,0,True,False,0.0016519937,0.0016519937
50,Private,Some-college,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,1,True,True,0.2445335,0.675277
59,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0,0,0,True,False,0.018834053,0.018834053
31,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.0019741503,0.0019741503
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,0,0,0,True,False,0.00017587855,0.00017587855
45,Self-emp-not-inc,1st-4th,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,213,41,United-States,0,0,1,True,True,0.39731556,0.60543567
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,0,0,0,True,False,0.00055083307,0.00055083307
51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,1,1,1,True,False,0.96356034,0.96356034
37,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),0,0,0,True,False,0.04819301,0.04819301
37,Local-gov,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,3103,0,55,United-States,0,0,1,True,True,0.020927114,0.9234912
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,1,0,0,False,False,0.14009398,0.14009398
49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,1,1,1,True,False,0.9522305,0.9522305
32,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.03803991,0.03803991
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0,0,0,True,False,0.00046084894,0.00046084894
21,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,0,0,0,True,False,0.00130921,0.00130921
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.00018727985,0.00018727985
49,Private,Prof-school,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0,1,True,True,0.43009362,0.64313537
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9541338,0.9541338
48,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.04776237,0.04776237
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,0,0,0,True,False,0.00047930246,0.00047930246
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1,1,1,True,False,0.9999299,0.9999299
42,State-gov,Assoc-voc,12,Married-AF-spouse,Prof-specialty,Not-in-family,Other,Male,0,213,40,United-States,0,0,1,True,True,0.14055924,0.7879511
49,Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,0,0,0,True,False,0.007617499,0.007617499
46,Private,HS-grad,9,Married-AF-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.6705373,0.4675968
33,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,Other,Male,0,0,37,United-States,0,0,0,True,False,0.011334229,0.011334229
50,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,1,1,1,True,False,0.77980727,0.77980727
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9998735,0.9998735
28,Private,Bachelors,12,Married-spouse-absent,Exec-managerial,Husband,Black,Male,0,0,55,Ireland,1,1,0,True,True,0.8909381,0.4251596
37,Private,12th,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,1,1,0,True,True,0.8461745,0.4858834
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0,0,0,True,False,0.00026928002,0.00026928002
23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.039671697,0.039671697
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.59912246,0.59912246
33,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4934,0,40,Germany,0,0,1,True,True,0.4734783,0.97786474
43,Private,12th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.88811845,0.4335094
29,Private,HS-grad,9,Married-spouse-absent,Tech-support,Own-child,Black,Male,0,0,40,United-States,0,0,0,True,False,0.022521427,0.022521427
59,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43,United-States,1,1,1,True,False,0.99544525,0.99544525
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.967072,0.967072
59,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.07766555,0.07766555
42,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,1,0,0,False,False,0.1985837,0.1985837
40,Self-emp-not-inc,Prof-school,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,28,Greece,0,0,1,True,True,0.28391454,0.5238997
39,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,50,Portugal,1,1,0,True,True,0.87005687,0.4224811
63,Private,7th-8th,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,1,1,0,True,True,0.7409943,0.15790501
37,Federal-gov,Masters,14,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,0,0,1,True,True,0.4398439,0.7220886
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,0,0,0,True,False,0.014650039,0.014650039
90,Private,9th,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.010185916,0.010185916
21,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.0011225895,0.0011225895
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,1,0,0,False,False,0.35047287,0.35047287
58,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.48530182,0.48530182
44,Local-gov,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,0,0,0,True,False,0.011007507,0.011007507
63,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,60,United-States,1,1,1,True,False,0.99842787,0.99842787
25,Private,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,99,United-States,1,0,0,False,False,0.13472874,0.13472874
31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1,0,0,False,False,0.08855837,0.08855837
28,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.82855815,0.82855815
47,Private,11th,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.65594745,0.30668303
50,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,Hungary,1,1,0,True,True,0.7995499,0.49309942
41,State-gov,7th-8th,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3137,0,40,United-States,1,1,0,True,True,0.99777406,0.16291183
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5733904,0.5733904
39,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.26938123,0.26938123
28,Self-emp-inc,HS-grad,8,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,1974,24,Ecuador,1,1,0,True,True,0.968751,0.42485723
33,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.010644039,0.010644039
31,Private,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,20,Mexico,0,0,0,True,False,0.00053791533,0.00053791533
39,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1,1,1,True,False,0.7740698,0.7740698
37,Local-gov,Assoc-voc,12,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,40,Japan,1,1,0,True,True,0.90514046,0.44843483
63,Federal-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.4907217,0.4907217
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,2042,40,United-States,1,1,0,True,True,0.9832941,0.2691173
25,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,0,1,1,False,False,0.81046724,0.81046724
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,0,0,True,False,0.28411904,0.28411904
38,Local-gov,Some-college,10,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,47,United-States,0,0,0,True,False,0.1072569,0.1072569
31,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,2202,0,40,United-States,0,0,0,True,False,0.027849058,0.027849058
31,State-gov,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,1,0,0,False,False,0.46072832,0.46072832
57,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.5026019,0.5026019
39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.95207673,0.95207673
37,Local-gov,Masters,15,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,0,0,45,United-States,1,1,0,True,True,0.9148096,0.39240757
22,Private,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,48,Iran,0,0,0,True,False,0.005448422,0.005448422
54,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,42,United-States,1,0,0,False,False,0.13268398,0.13268398
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0002018971,0.0002018971
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,28,United-States,1,1,0,True,True,0.6037173,0.47741517
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.9202641,0.9202641
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.000372846,0.000372846
23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0,0,0,True,False,0.0012849252,0.0012849252
27,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0,0,True,False,0.3272545,0.3272545
37,Private,7th-8th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.8811884,0.28806823
63,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,0,0,0,True,False,0.0025700938,0.0025700938
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.9451377,0.9451377
32,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,1,0,0,False,False,0.2846738,0.2846738
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,1,1,1,True,False,0.99973327,0.99973327
38,Private,12th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.8699471,0.45830587
66,Self-emp-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.68954545,0.68954545
20,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,18,United-States,0,0,0,True,False,0.0024100358,0.0024100358
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9300553,0.9300553
40,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.2044561,0.2044561
32,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.060007256,0.060007256
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0013673258,0.0013673258
50,Private,12th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1876,35,United-States,1,1,0,True,True,0.9990978,0.25542837
28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,0,0,False,False,0.36466336,0.36466336
36,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,45,United-States,1,1,1,True,False,0.999313,0.999313
41,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.890455,0.890455
45,Private,11th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4416,0,40,United-States,1,1,0,True,True,0.9752965,0.1886685
44,Private,12th,10,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,0,38,United-States,1,1,0,True,True,0.6608402,0.2855892
36,Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,13550,0,40,United-States,1,1,1,True,False,0.99809045,0.99809045
39,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,0,0,37,Philippines,0,1,1,False,False,0.7129547,0.7129547
32,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,0,0,0,True,False,0.018026687,0.018026687
46,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States,1,1,1,True,False,0.99980277,0.99980277
66,Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,8,United-States,0,0,0,True,False,0.033053692,0.033053692
65,Private,Prof-school,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1762,40,United-States,1,1,0,True,True,0.9989489,0.35952133
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,2597,0,40,United-States,0,0,0,True,False,0.00050792727,0.00050792727
41,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,2042,40,Thailand,1,1,0,True,True,0.99612194,0.326016
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.46543518,0.46543518
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.019124297,0.019124297
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,1,1,1,True,False,0.99980885,0.99980885
25,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0,0,0,True,False,0.0018362364,0.0018362364
25,Local-gov,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,2392,40,United-States,1,1,0,True,True,0.98419076,0.08117561
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9573736,0.9573736
27,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,77,United-States,0,0,1,True,True,0.43047872,0.5907537
41,State-gov,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,0,True,True,0.6581786,0.4644246
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.9413549,0.9413549
38,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,0,0,False,False,0.21968964,0.21968964
65,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,Italy,1,1,0,True,True,0.63876015,0.4330225
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6811943,0.6811943
36,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.9997539,0.9997539
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.9998267,0.9998267
69,Private,Bachelors,12,Married-spouse-absent,Sales,Husband,White,Male,0,0,67,Ecuador,1,1,0,True,True,0.9264835,0.46488386
31,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,China,1,1,0,True,True,0.540594,0.49132
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.6322332,0.6322332
32,Private,Bachelors,13,Separated,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.23035897,0.23035897
36,Private,Bachelors,13,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States,0,0,0,True,False,0.06883795,0.06883795
37,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0,0,0,True,False,0.060139306,0.060139306
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.99984777,0.99984777
27,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.018584015,0.018584015
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,0,0,0,True,False,0.00082947063,0.00082947063
43,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,0,0,0,True,False,0.22138835,0.22138835
38,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,0,0,1,True,True,0.48670432,0.5633097
24,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0041626142,0.0041626142
24,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0,0,0,True,False,0.0013763667,0.0013763667
20,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,24,United-States,0,0,0,True,False,0.0003466969,0.0003466969
33,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,1564,40,United-States,0,0,1,True,True,0.0014967736,0.93198645
35,Private,Masters,13,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,213,43,United-States,0,0,1,True,True,0.10904188,0.5772225
32,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,1,1,1,True,False,0.94198084,0.94198084
